Method,Group,Value,Family,Outcome,Label,Direction,Threshold,Model,Fold
SHAP,Income,0.21797914205605143,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
SHAP,Wealth,0.16909707159603707,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
SHAP,Education,0.14833069073294136,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
SHAP,Demographics,0.3389648760868742,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
SHAP,Family / employment,0.025892778609896444,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
SHAP,Occupation,0.05276637421824167,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
SHAP,Industry,0.02920589763529441,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
SHAP,Geography,0.017763169064663388,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Income,0.2543124038816292,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Wealth,0.2278704496259965,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Education,0.09703791908179626,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Demographics,0.23200162221069803,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Family / employment,0.033440418767443296,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Occupation,0.0790159256533685,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Industry,0.04341897509803069,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Geography,0.032902285681037605,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Income,0.023359186220898075,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Wealth,0.028779808126857275,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Education,0.0036262905838982174,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Demographics,0.027960708975412363,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Family / employment,-0.002597167021927982,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Occupation,0.002142637425267552,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Industry,-2.6240708636532385e-05,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Permutation,Geography,0.0017607056749253114,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Income,0.23257565745824224,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Wealth,0.21392146791473207,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Education,0.1274313876078679,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Demographics,0.26072642306838095,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Family / employment,0.034657514374577876,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Occupation,0.07622704619982468,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Industry,0.030975878090009276,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
SHAP,Geography,0.023484625286365104,Benchmark,A5,Down $5k,Down,5000,Random Forest,1
Impurity,Income,0.26206063102947086,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Wealth,0.22418217797153678,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Education,0.08402670001533376,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Demographics,0.23804769375711787,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Family / employment,0.03017633879115832,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Occupation,0.07375912030320494,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Industry,0.04812959861521717,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Geography,0.039617739516960404,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Income,0.036212372644185586,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Wealth,0.024806504654607396,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Education,0.01117670989828754,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Demographics,0.013036636917481975,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Family / employment,-0.0035081511286422506,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Occupation,0.0005982912335346702,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Industry,-0.003910129593970408,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Permutation,Geography,-0.002386659461767765,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Income,0.25167937176621685,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Wealth,0.20640476088712448,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Education,0.10731324925840277,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Demographics,0.25463820813951754,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Family / employment,0.03311076842018244,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Occupation,0.07859919511557814,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Industry,0.034320128423542616,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
SHAP,Geography,0.03393431798943509,Benchmark,A5,Down $5k,Down,5000,Random Forest,2
Impurity,Income,0.25678143398892994,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Wealth,0.20100248977450663,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Education,0.11077367337115998,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Demographics,0.24813462287872765,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Family / employment,0.02589384760725163,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Occupation,0.07143286737909857,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Industry,0.04775628110364649,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Geography,0.038224783896678945,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Income,0.025171370762626478,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Wealth,0.022936480446811312,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Education,0.008093782619942647,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Demographics,0.020987038507761346,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Family / employment,0.0009540632061554088,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Occupation,0.00247670513193225,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Industry,-0.0003301384703751242,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Permutation,Geography,0.002552064551745198,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Income,0.23319629228832056,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Wealth,0.1927848422321035,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Education,0.1329654653311352,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Demographics,0.27277799990256746,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Family / employment,0.02109037128309141,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Occupation,0.07432901873623306,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Industry,0.03595563621681284,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
SHAP,Geography,0.03690037400973606,Benchmark,A5,Down $5k,Down,5000,Random Forest,3
Impurity,Income,0.2634624757192661,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Wealth,0.2183842907903622,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Education,0.11861741885576954,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Demographics,0.19577545427073903,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Family / employment,0.037713035502607725,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Occupation,0.08548059667998315,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Industry,0.04860022634992611,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Geography,0.031966501831346236,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Income,0.0319716323299646,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Wealth,0.030247543083978035,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Education,-0.001414535049218829,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Demographics,0.03308604118740534,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Family / employment,-0.002659627045284835,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Occupation,-0.0017588555907628145,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Industry,-0.003187015741930849,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Permutation,Geography,0.0012268737108754534,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Income,0.24018759425092723,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Wealth,0.19651416243593325,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Education,0.1473319136467516,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Demographics,0.20529612753275422,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Family / employment,0.04723861237841184,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Occupation,0.09487106582283758,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Industry,0.04509997205512216,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
SHAP,Geography,0.0234605518772623,Benchmark,A5,Down $5k,Down,5000,Random Forest,4
Impurity,Income,0.2371676609015088,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Wealth,0.23522379411194397,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Education,0.08802252813070667,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Demographics,0.20463353487394334,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Family / employment,0.029293385562063456,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Occupation,0.09061112602511504,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Industry,0.05631968090436427,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Geography,0.05872828949035448,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Income,0.03692856604489715,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Wealth,0.023965862963613138,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Education,0.007641738760869765,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Demographics,0.028102483926758015,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Family / employment,-0.0012782436199547942,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Occupation,-0.0007891592538440961,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Industry,-0.0035525409492906334,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Permutation,Geography,-0.008168309287219528,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Income,0.2223716076640444,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Wealth,0.22299019927742203,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Education,0.11716710967859284,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Demographics,0.18654235039586883,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Family / employment,0.03235519780010934,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Occupation,0.10622719824316368,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Industry,0.04794199468507929,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
SHAP,Geography,0.06440434225571962,Benchmark,A5,Down $5k,Down,5000,Random Forest,5
Impurity,Income,0.294853217430832,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Wealth,0.2430289019446913,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Education,0.10645211937624298,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Demographics,0.2628904156499918,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Family / employment,0.007961458213326063,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Occupation,0.05020568571490702,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Industry,0.022656650707395094,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Geography,0.011951550962613685,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Income,0.02524233296512705,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Wealth,0.030650803791160135,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Education,0.005316870845042454,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Demographics,0.03383279034315338,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Family / employment,0.00039629354017327035,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Occupation,-0.00033444388374306855,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Industry,0.001404417845181294,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Permutation,Geography,0.0017214579547320085,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Income,0.24578726412778323,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Wealth,0.19372685640016074,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Education,0.145553356410105,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Demographics,0.28374169438725616,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Family / employment,0.003450995188860698,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Occupation,0.0709619585576842,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Industry,0.0432760493163264,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
SHAP,Geography,0.01350182561182394,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,1
Impurity,Income,0.2500018940632837,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Wealth,0.27759295535644846,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Education,0.061871183124052376,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Demographics,0.2681397644394278,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Family / employment,0.015935522612024286,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Occupation,0.07362209187243139,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Industry,0.030637821897487247,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Geography,0.022198766634844984,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Income,0.03838576212282585,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Wealth,0.0219076876822716,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Education,0.011539417630820037,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Demographics,0.028964452244076715,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Family / employment,-0.0004639935238643589,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Occupation,0.006384127725468369,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Industry,0.00040007951679262856,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Permutation,Geography,0.0009035587348972252,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Income,0.22900975618183997,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Wealth,0.1946974179251779,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Education,0.09254018350467005,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Demographics,0.2682555293547496,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Family / employment,0.016244362768026783,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Occupation,0.10722635003048427,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Industry,0.050660304370422966,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
SHAP,Geography,0.04136609586462854,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,2
Impurity,Income,0.2880429904633874,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Wealth,0.25657559489185405,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Education,0.09210176015620704,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Demographics,0.25866515647230437,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Family / employment,0.004875261216054579,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Occupation,0.05190002947599193,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Industry,0.03246911968099298,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Geography,0.015370087643207743,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Income,0.026491984432470465,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Wealth,0.028583432180875716,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Education,0.011393578539805854,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Demographics,0.02925233788236451,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Family / employment,-0.0004234628099101523,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Occupation,0.003323572877711345,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Industry,0.0007471725687919428,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Permutation,Geography,0.001954555685139375,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Income,0.21199681179099147,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Wealth,0.1848005852857923,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Education,0.1289902602188055,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Demographics,0.2977047501034811,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Family / employment,0.005430554201091679,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Occupation,0.07548380080610198,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Industry,0.06510006589582051,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
SHAP,Geography,0.03049317169791529,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,3
Impurity,Income,0.3463797169691718,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Impurity,Wealth,0.18195346466464526,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Impurity,Education,0.11521040173541197,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Impurity,Demographics,0.22426423668103515,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Impurity,Family / employment,0.02015603441089432,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Impurity,Occupation,0.06236990509582197,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Impurity,Industry,0.038515930774486735,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Impurity,Geography,0.011150309668532853,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Income,0.040764387662306396,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Wealth,0.02914597811559553,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Education,0.0028386776752399754,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Demographics,0.03922577038562664,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Family / employment,-0.0002754840972499062,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Occupation,0.0009672500363528735,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Industry,-0.002104824784264181,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
Permutation,Geography,0.0004078626189737866,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Income,0.23983994832047362,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Wealth,0.17189819487977628,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Education,0.14309426848021373,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Demographics,0.21993400096294566,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Family / employment,0.02407157388702303,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Occupation,0.08792982173015518,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Industry,0.08371860829939193,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
SHAP,Geography,0.02951358344002061,Benchmark,A5,Down $5k,Down,5000,Gradient Boosting,4
